name,code,city_code,state_code,country_code
Shahid Ashrafi Esfahani Airport,KSH,,IR-17,IR
Ilam Airport,IIL,,IR-05,IR
Khoram Abad Airport,KHD,,IR-20,IR
Sanandaj Airport,SDG,,IR-16,IR
Hesa Airport,IFH,,IR-04,IR
Esfahan Shahid Beheshti International Airport,IFN,IFN,IR-04,IR
Shahrekord Airport,CQD,,IR-08,IR
Sardar-e-Jangal Airport,RAS,,IR-19,IR
Hamadan Airport,HDM,,IR-24,IR
Arak Airport,AJK,,IR-22,IR
Imam Khomeini International Airport,IKA,,IR-07,IR
Mehrabad International Airport,THR,THR,IR-07,IR
Bandar Abbas International Airport,BND,BND,IR-23,IR
Jiroft Airport,JYR,,IR-15,IR
Kerman Airport,KER,KER,IR-15,IR
Bam Airport,BXR,,IR-15,IR
Havadarya Airport,HDR,,IR-23,IR
Rafsanjan Airport,RJN,,IR-15,IR
Sirjan Airport,SYJ,,IR-15,IR
Birjand Airport,XBJ,,IR-29,IR
Sarakhs Airport,CKT,,IR-30,IR
Shahroud Airport,RUD,,IR-12,IR
Mashhad International Airport,MHD,MHD,IR-30,IR
Bojnord Airport,BJB,,IR-31,IR
Sabzevar National Airport,AFZ,,IR-30,IR
Tabas Airport,TCX,,IR-25,IR
Babolsar Airport,BBL,,IR-21,IR
Kalaleh Airport,KLM,,IR-27,IR
Gorgan Airport,GBT,,IR-27,IR
Bishe Kola Air Base,BSM,,IR-21,IR
Noshahr Airport,NSH,,IR-21,IR
Ramsar Airport,RZR,,IR-21,IR
Dasht-e Naz Airport,SRY,,IR-21,IR
Fasa Airport,FAZ,,IR-14,IR
Jahrom Airport,JAR,,IR-14,IR
Lar Airport,LRR,,IR-14,IR
Lamerd Airport,LFM,,IR-14,IR
Shiraz Shahid Dastghaib International Airport,SYZ,SYZ,IR-14,IR
Yasouj Airport,YES,,IR-18,IR
Khoy Airport,KHY,,IR-02,IR
Ardabil Airport,ADU,,IR-03,IR
Sahand Airport,ACP,,IR-01,IR
Parsabade Moghan Airport,PFQ,,IR-03,IR
Urmia Airport,OMH,,IR-02,IR
Tabriz International Airport,TBZ,TBZ,IR-01,IR
Zanjan Airport,JWN,,IR-11,IR
Shahid Sadooghi Airport,AZD,,IR-25,IR
Zabol Airport,ACZ,,IR-13,IR
Konarak Airport,ZBR,,IR-13,IR
Zahedan International Airport,ZAH,ZAH,IR-13,IR
Iran Shahr Airport,IHR,,IR-13,IR
Queen Alia International Airport,AMM,AMM,JO-AM,JO
Amman-Marka International Airport,ADJ,,JO-AM,JO
Aqaba King Hussein International Airport,AQJ,AQJ,JO-AQ,JO
Jerusalem Airport,JRS,,PS-JEM,PS
King Hussein Air College,OMF,,JO-MA,JO
Downtown Airpark,DWN,,US-OK,US
Ahmed Al Jaber Air Base,XIJ,,KW-AH,KW
Kuwait International Airport,KWI,KWI,KW-FA,KW
Okao Airport,OKV,,PG-WPD,PG
Beirut Rafic Hariri International Airport,BEY,BEY,LB-JL,LB
Rene Mouawad Air Base,KYE,,LB-AS,LB
Olsobip Airport,OLQ,,PG-WPD,PG
Dibba Airport,BYB,,OM-MU,OM
Adam Airport,AOM,,OM-DA,OM
Duqm International Airport,DQM,,OM-WU,OM
Abu Dhabi International Airport,AUH,AUH,AE-AZ,AE
Bateen Airport,AZI,,AE-AZ,AE
Al Ain International Airport,AAN,,AE-AZ,AE
Al Dhafra Air Base,DHF,,AE-AZ,AE
Sir Bani Yas Airport,XSB,,AE-AZ,AE
Dubai International Airport,DXB,DXB,AE-DU,AE
Al Minhad Air Base,NHD,,AE-DU,AE
Al Maktoum International Airport,DWC,,AE-DU,AE
Fujairah International Airport,FJR,FJR,AE-FU,AE
Omkalai Airport,OML,,PG-CPK,PG
Osmanabad Airport,OMN,,IN-MM,IN
Ras Al Khaimah International Airport,RKT,,AE-RK,AE
Sharjah International Airport,SHJ,SHJ,AE-SH,AE
Preah Vinhear Airport,OMY,,KH-13,KH
Ononge Airport,ONB,,PG-CPM,PG
Buraimi Airport,RMB,,OM-U-A,OM
Fahud Airport,FAU,,OM-ZA,OM
Qarn Alam Airport,RNM,,OM-WU,OM
Ja'Aluni Airport,JNJ,,OM-WU,OM
Khasab Air Base,KHS,,OM-MU,OM
Lekhwair Airport,LKW,,OM-ZA,OM
Masirah Air Base,MSH,,OM-SH,OM
Muscat International Airport,MCT,MCT,OM-MA,OM
Marmul Airport,OMM,,OM-JA,OM
Salalah Airport,SLL,,OM-JA,OM
Sur Airport,SUH,,OM-SH,OM
Thumrait Air Base,TTH,,OM-JA,OM
Abbottabad Airport,AAW,,PK-NW,PK
Bhagatanwala Airport,BHW,,PK-PB,PK
Bannu Airport,BNP,,PK-NW,PK
Bahawalnagar Airport,WGB,,PK-PB,PK
Bahawalpur Airport,BHV,,PK-PB,PK
Chitral Airport,CJL,,PK-NW,PK
Chilas Airport,CHB,,PK-NA,PK
Dalbandin Airport,DBA,,PK-BA,PK
Dera Ghazi Khan Airport,DEA,,PK-PB,PK
Dera Ismael Khan Airport,DSK,,PK-NW,PK
Faisalabad International Airport,LYP,,PK-PB,PK
Gwadar International Airport,GWD,,PK-BA,PK
Gilgit Airport,GIL,,PK-NA,PK
Shahbaz Air Base,JAG,,PK-SD,PK
Jiwani Airport,JIW,,PK-BA,PK
Jinnah International Airport,KHI,KHI,PK-SD,PK
Hyderabad Airport,HDD,,PK-SD,PK
Khuzdar Airport,KDD,,PK-BA,PK
Kalat Airport,KBH,,PK-BA,PK
Kohat Airport,OHT,,PK-NW,PK
Alama Iqbal International Airport,LHE,LHE,PK-PB,PK
Loralai Airport,LRG,,PK-BA,PK
Mangla Airport,XJM,,PK-PB,PK
Muzaffarabad Airport,MFG,,PK-JK,PK
Mianwali Air Base,MWD,,PK-PB,PK
Moenjodaro Airport,MJD,,PK-SD,PK
Minhas Air Base,ATG,,PK-PB,PK
Multan International Airport,MUX,,PK-PB,PK
Nawabshah Airport,WNS,,PK-SD,PK
Nushki Airport,NHS,,PK-BA,PK
Ormara Airport,ORW,,PK-BA,PK
Parachinar Airport,PAJ,,PK-TA,PK
Panjgur Airport,PJG,,PK-BA,PK
Pasni Airport,PSI,,PK-BA,PK
Peshawar International Airport,PEW,PEW,PK-NW,PK
Quetta International Airport,UET,UET,PK-BA,PK
Shaikh Zaid Airport,RYK,,PK-PB,PK
Benazir Bhutto International Airport,ISB,ISB,PK-IS,PK
Rawalakot Airport,RAZ,,PK-JK,PK
Sibi Airport,SBQ,,PK-BA,PK
Skardu Airport,KDU,,PK-NA,PK
Sukkur Airport,SKZ,,PK-SD,PK
Sehwan Sharif Airport,SYW,,PK-SD,PK
Mushaf Air Base,SGI,,PK-PB,PK
Saidu Sharif Airport,SDT,,PK-NW,PK
Sialkot Airport,SKT,,PK-PB,PK
Sui Airport,SUL,,PK-BA,PK
Sahiwal Airport,SWN,,PK-PB,PK
Tarbela Dam Airport,TLB,,PK-NW,PK
Talhar Airport,BDN,,PK-SD,PK
Taftan Airport,TFT,,PK-BA,PK
Turbat International Airport,TUK,,PK-BA,PK
Wana Airport,WAF,,PK-TA,PK
Zhob Airport,PZH,,PK-BA,PK
Al Asad Air Base,IQA,,IQ-AN,IQ
Al Taqaddum Air Base,TQD,,IQ-AN,IQ
Bamarni Airport,BMN,,IQ-DA,IQ
Joint Base Balad,XQC,,IQ-SD,IQ
Baghdad International Airport,BGW,BGW,IQ-BG,IQ
Mosul International Airport,OSB,,IQ-NI,IQ
Erbil International Airport,EBL,,IQ-AR,IQ
Kirkuk Air Base,KIK,,IQ-TS,IQ
Basrah International Airport,BSR,BSR,IQ-BA,IQ
Al Najaf International Airport,NJF,,IQ-NA,IQ
Qayyarah West Airport,RQW,,IQ-NI,IQ
Sulaymaniyah International Airport,ISU,,IQ-SW,IQ
Aleppo International Airport,ALP,ALP,SY-HL,SY
Damascus International Airport,DAM,DAM,SY-DI,SY
Deir ez-Zor Airport,DEZ,,SY-DY,SY
Omora Airport,OSE,,PG-MPL,PG
Ossima Airport,OSG,,PG-SAN,PG
Kamishly Airport,KAC,,SY-HA,SY
Bassel Al-Assad International Airport,LTK,,SY-LA,SY
Palmyra Airport,PMS,,SY-HI,SY
Al Udeid Air Base,XJD,,QA-RA,QA
Andre Maggi Airport,OTT,,BR-MT,BR
Aden International Airport,ADE,ADE,YE-AD,YE
Abbse Airport,EAB,,YE-SN,YE
Ataq Airport,AXK,,YE-AB,YE
Beihan Airport,BHN,,YE-AB,YE
Al-Bough Airport,BUK,,YE-SD,YE
Al Ghaidah International Airport,AAY,,YE-MR,YE
Hodeidah International Airport,HOD,,YE-HU,YE
Kamaran Airport,KAM,,YE-AD,YE
Mareb Airport,MYN,,YE-MA,YE
Qishn Airport,IHN,,YE-MR,YE
Mukalla International Airport,RIY,,YE-HD,YE
Sadah Airport,SYE,,YE-SD,YE
Sana'a International Airport,SAH,SAH,YE-SN,YE
Socotra International Airport,SCT,,YE-HD,YE
Sayun International Airport,GXF,,YE-HD,YE
Ta'izz International Airport,TAI,,YE-TA,YE
Achutupo Airport,ACU,,PA-5,PA
Alligandi Airport,AIL,,PA-Q,PA
Carti Airport,CTE,,PA-Q,PA
Mulatupo Airport,MPP,,PA-Q,PA
Playón Chico Airport,PYC,,PA-Q,PA
Río Azúcar Airport,RIZ,,PA-Q,PA
San Miguel Airport,NMG,,PA-8,PA
Yaviza Airport,PYV,,PA-5,PA
Puerto Armuelles Airport,AML,,PA-4,PA
Bahia Piña Airport,BFQ,,PA-5,PA
EL Real Airport,ELE,,PA-5,PA
Contadora Airport,OTD,,PA-8,PA
Sambu Airport,SAX,,PA-5,PA
Atka Airport,AKB,,US-AK,US
Port Moller Airport,PML,,US-AK,US
Port Alexander Seaplane Base,PTD,,US-AK,US
Palmer Municipal Airport,PAQ,,US-AK,US
Casco Cove Coast Guard Station,ATU,,US-AK,US
Barter Island LRRS Airport,BTI,,US-AK,US
Bethel Airport,BET,BET,US-AK,US
Beluga Airport,BVU,,US-AK,US
Allen Army Airfield,BIG,,US-AK,US
Buckland Airport,BKC,,US-AK,US
Big Mountain Airport,BMX,,US-AK,US
Wiley Post Will Rogers Memorial Airport,BRW,BRW,US-AK,US
Bettles Airport,BTT,BTT,US-AK,US
Cold Bay Airport,CDB,CDB,US-AK,US
Central Airport,CEM,,US-AK,US
Chalkyitsik Airport,CIK,CIK,US-AK,US
Chefornak Airport,CYF,CYF,US-AK,US
Scammon Bay Airport,SCM,SCM,US-AK,US
Circle City /New/ Airport,IRC,,US-AK,US
Merle K (Mudhole) Smith Airport,CDV,CDV,US-AK,US
Coldfoot Airport,CXF,,US-AK,US
Yakataga Airport,CYT,,US-AK,US
Cape Romanzof LRRS Airport,CZF,,US-AK,US
Deering Airport,DRG,,US-AK,US
Red Dog Airport,RDB,,US-AK,US
Adak Airport,ADK,ADK,US-AK,US
Dillingham Airport,DLG,DLG,US-AK,US
Marshall Don Hunter Sr Airport,MLL,MLL,US-AK,US
Kodiak Airport,ADQ,ADQ,US-AK,US
Unalaska Airport,DUT,DUT,US-AK,US
Kongiganak Airport,KKH,KKH,US-AK,US
Elmendorf Air Force Base,EDF,,US-AK,US
Eek Airport,EEK,EEK,US-AK,US
Eagle Airport,EAA,,US-AK,US
Cape Newenham LRRS Airport,EHM,,US-AK,US
Eielson Air Force Base,EIL,,US-AK,US
Elfin Cove Seaplane Base,ELV,,US-AK,US
Emmonak Airport,EMK,,US-AK,US
Kenai Municipal Airport,ENA,ENA,US-AK,US
Newtok Airport,WWT,WWT,US-AK,US
Fairbanks International Airport,FAI,FAI,US-AK,US
Ladd AAF Airfield,FBK,,US-AK,US
Ambler Airport,ABL,,US-AK,US
Bryant Army Heliport,FRN,,US-AK,US
Five Mile Airport,FMC,,US-AK,US
Farewell Airport,FWL,,US-AK,US
Edward G. Pitka Sr Airport,GAL,GAL,US-AK,US
Galbraith Lake Airport,GBH,,US-AK,US
Shungnak Airport,SHG,,US-AK,US
Gulkana Airport,GKN,,US-AK,US
Golovin Airport,GLV,,US-AK,US
Gambell Airport,GAM,,US-AK,US
Angoon Seaplane Base,AGN,,US-AK,US
Big Lake Airport,BGQ,,US-AK,US
Gustavus Airport,GST,,US-AK,US
Nightmute Airport,NME,NME,US-AK,US
Skagway Airport,SGY,,US-AK,US
Holy Cross Airport,HCR,HCR,US-AK,US
Huslia Airport,HSL,HSL,US-AK,US
Haines Airport,HNS,,US-AK,US
Homer Airport,HOM,HOM,US-AK,US
Hooper Bay Airport,HPB,HPB,US-AK,US
Hughes Airport,HUS,HUS,US-AK,US
Shageluk Airport,SHX,SHX,US-AK,US
Hydaburg Seaplane Base,HYG,,US-AK,US
Igiugig Airport,IGG,,US-AK,US
Egegik Airport,EGX,,US-AK,US
Bob Baker Memorial Airport,IAN,,US-AK,US
Iliamna Airport,ILI,ILI,US-AK,US
Indian Mountain LRRS Airport,UTO,,US-AK,US
McKinley National Park Airport,MCL,,US-AK,US
Wales Airport,WAA,,US-AK,US
Juneau International Airport,JNU,JNU,US-AK,US
Koliganek Airport,KGK,,US-AK,US
Kodiak Municipal Airport,KDK,,US-AK,US
False Pass Airport,KFP,KFP,US-AK,US
Akhiok Airport,AKK,,US-AK,US
Kipnuk Airport,KPN,KPN,US-AK,US
Koyuk Alfred Adams Airport,KKA,,US-AK,US
Kulik Lake Airport,LKK,,US-AK,US
King Salmon Airport,AKN,AKN,US-AK,US
Nikolski Air Station,IKO,,US-AK,US
Anaktuvuk Pass Airport,AKP,,US-AK,US
Ketchikan International Airport,KTN,KTN,US-AK,US
Ugnu-Kuparuk Airport,UUK,,US-AK,US
Kaltag Airport,KAL,KAL,US-AK,US
Klawock Airport,KLW,,US-AK,US
Karluk Airport,KYK,,US-AK,US
Larsen Bay Airport,KLN,,US-AK,US
Kalskag Airport,KLG,KLG,US-AK,US
Alpine Airstrip,DQH,,US-AK,US
Chandalar Lake Airport,WCR,,US-AK,US
Cape Lisburne LRRS Airport,LUR,,US-AK,US
Manokotak Airport,KMO,,US-AK,US
McGrath Airport,MCG,MCG,US-AK,US
Middleton Island Airport,MDO,,US-AK,US
St Michael Airport,SMK,,US-AK,US
Manley Hot Springs Airport,MLY,,US-AK,US
Mountain Village Airport,MOU,,US-AK,US
Merrill Field,MRI,ANC,US-AK,US
Mc Carthy Airport,MXY,,US-AK,US
Mekoryuk Airport,MYU,MYU,US-AK,US
Napakiak Airport,WNA,WNA,US-AK,US
Ted Stevens Anchorage International Airport,ANC,ANC,US-AK,US
Aniak Airport,ANI,ANI,US-AK,US
Nenana Municipal Airport,ENN,,US-AK,US
Nondalton Airport,NNL,,US-AK,US
Funter Bay Seaplane Base,FNR,,US-AK,US
Annette Island Airport,ANN,,US-AK,US
Anvik Airport,ANV,ANV,US-AK,US
New Stuyahok Airport,KNW,,US-AK,US
Kobuk Airport,OBU,,US-AK,US
Portage Creek Airport,PCA,,US-AK,US
Hoonah Airport,HNH,,US-AK,US
Nome Airport,OME,OME,US-AK,US
Toksook Bay Airport,OOK,OOK,US-AK,US
Northway Airport,ORT,,US-AK,US
Ralph Wien Memorial Airport,OTZ,OTZ,US-AK,US
Nelson Lagoon Airport,NLG,,US-AK,US
St George Airport,STG,STG,US-AK,US
Port Clarence Coast Guard Station,KPC,,US-AK,US
Perryville Airport,KPV,KPV,US-AK,US
Petersburg James A Johnson Airport,PSG,PSG,US-AK,US
Port Heiden Airport,PTH,PTH,US-AK,US
Napaskiak Airport,PKA,PKA,US-AK,US
Platinum Airport,PTU,PTU,US-AK,US
Pilot Point Airport,PIP,,US-AK,US
Point Hope Airport,PHO,,US-AK,US
Quinhagak Airport,KWN,KWN,US-AK,US
Nuiqsut Airport,NUI,,US-AK,US
Arctic Village Airport,ARC,ARC,US-AK,US
Russian Mission Airport,RSH,RSH,US-AK,US
Ruby Airport,RBY,RBY,US-AK,US
Savoonga Airport,SVA,,US-AK,US
Deadhorse Airport,SCC,SCC,US-AK,US
Sand Point Airport,SDP,SDP,US-AK,US
Shishmaref Airport,SHH,,US-AK,US
Sitka Rocky Gutierrez Airport,SIT,SIT,US-AK,US
Selawik Airport,WLK,,US-AK,US
Sleetmute Airport,SLQ,SLQ,US-AK,US
St Mary's Airport,KSM,KSM,US-AK,US
St Paul Island Airport,SNP,,US-AK,US
Sheep Mountain Airport,SMU,,US-AK,US
Summit Airport,UMM,,US-AK,US
Sparrevohn LRRS Airport,SVW,,US-AK,US
Skwentna Airport,SKW,,US-AK,US
Soldotna Airport,SXQ,,US-AK,US
Eareckson Air Station,SYA,SYA,US-AK,US
Ralph M Calhoun Memorial Airport,TAL,TAL,US-AK,US
Tin City Long Range Radar Station Airport,TNC,,US-AK,US
Teller Airport,TLA,,US-AK,US
Togiak Airport,TOG,,US-AK,US
Talkeetna Airport,TKA,,US-AK,US
Tatalina LRRS Airport,TLJ,,US-AK,US
Atqasuk Edward Burnell Sr Memorial Airport,ATK,,US-AK,US
Alakanuk Airport,AUK,,US-AK,US
Umiat Airport,UMT,,US-AK,US
Unalakleet Airport,UNK,UNK,US-AK,US
Willow Airport,WOW,,US-AK,US
Chevak Airport,VAK,VAK,US-AK,US
King Cove Airport,KVC,KVC,US-AK,US
Valdez Pioneer Field,VDZ,,US-AK,US
Venetie Airport,VEE,VEE,US-AK,US
Kivalina Airport,KVL,,US-AK,US
Beaver Airport,WBQ,WBQ,US-AK,US
Seward Airport,SWD,SWD,US-AK,US
Wrangell Airport,WRG,WRG,US-AK,US
Wainwright Airport,AIN,,US-AK,US
White Mountain Airport,WMO,,US-AK,US
Noatak Airport,WTK,,US-AK,US
Wasilla Airport,WWA,,US-AK,US
Yakutat Airport,YAK,YAK,US-AK,US
Baker AAF,BAR,,UM-81,UM
Canton Island Airport,CIS,,KI-P,KI
Boun Neau Airport,PCQ,,LA-PH,LA
Pindiu Airport,PDI,,PG-MPL,PG
Presidente José Sarney Airport,PDR,,BR-MA,BR
Machu Pichu Airport,MFT,,PE-HUC,PE
Pelican Seaplane Base,PEC,,US-AK,US
Akiak Airport,AKI,AKI,US-AK,US
Allakaket Airport,AET,AET,US-AK,US
Pacific City State Airport,PFC,,US-OR,US
Chenega Bay Airport,NCN,,US-AK,US
Clarks Point Airport,CLP,,US-AK,US
Elim Airport,ELI,,US-AK,US
Kasigluk Airport,KUK,KUK,US-AK,US
Kokhanok Airport,KNK,,US-AK,US
Kotlik Airport,KOT,,US-AK,US
Brevig Mission Airport,KTS,,US-AK,US
Koyukuk Airport,KYU,KYU,US-AK,US
Kwethluk Airport,KWT,KWT,US-AK,US
Robert (Bob) Curtis Memorial Airport,ORV,,US-AK,US
Shaktoolik Airport,SKK,,US-AK,US
Tok Junction Airport,TKJ,,US-AK,US
South Naknek Nr 2 Airport,WSN,,US-AK,US
Fort Yukon Airport,FYU,FYU,US-AK,US
Cape Rodney Airport,CPN,,PG-CPM,PG
Emirau Airport,EMI,,PG-NIK,PG
Erave Airport,ERE,,PG-SHM,PG
Esa'ala Airport,ESA,,PG-MBA,PG
Garaina Airport,GAR,,PG-MPL,PG
Gonaili Airport,GOE,,PG-EBR,PG
Bapi Airstrip,BPD,,PG-MPL,PG
Biangabip Airport,BPK,,PG-WPD,PG
Sengapi Airstrip,SGK,,PG-MPM,PG
Kibuli Airstrip,KII,,PG-GPK,PG
Anguganak Airport,AKG,,PG-SAN,PG
Tadji Airport,TAJ,,PG-SAN,PG
Awaba Airport,AWB,,PG-WPD,PG
Bialla Airport,BAA,,PG-WBK,PG
Chungribu Airport,CVB,,PG-MPM,PG
Gasmata Island Airport,GMI,,PG-WBK,PG
Green River Airport,GVI,,PG-SAN,PG
Hayfields Airport,HYF,,PG-ESW,PG
Ihu Airport,IHU,,PG-GPK,PG
Nissan Island Airport,IIS,,PG-NSB,PG
Jacquinot Bay Airport,JAQ,,PG-EBR,PG
Kandrian Airport,KDR,,PG-WBK,PG
Kokoda Airport,KKD,,PG-NPP,PG
Kamusi Airport,KUY,,PG-WPD,PG
Kawito Airport,KWO,,PG-WPD,PG
Karoola Airport,KXR,,PG-NSB,PG
Lumi Airport,LMI,,PG-SAN,PG
Lake Murray Airport,LMY,,PG-WPD,PG
Obo Airport,OBX,,PG-WPD,PG
Balimo Airport,OPU,,PG-WPD,PG
Suki Airport,SKC,,PG-WPD,PG
Tufi Airport,TFI,,PG-NPP,PG
Telefomin Airport,TFM,,PG-WPD,PG
Tol Airport,TLO,,PG-EBR,PG
Nuku Airport,UKU,,PG-SAN,PG
Sule Airport,ULE,,PG-WBK,PG
Baimuru Airport,VMU,,PG-GPK,PG
Wipim Airport,WPM,,PG-WPD,PG
Yegepa Airport,PGE,,PG-MPL,PG
Port Graham Airport,PGM,PGM,US-AK,US
Rota International Airport,ROP,ROP,MP-U-A,MP
Saipan International Airport,SPN,SPN,MP-U-A,MP
Andersen Air Force Base,UAM,,GU-U-A,GU
Antonio B. Won Pat International Airport,GUM,GUM,GU-U-A,GU
Tinian International Airport,TIQ,,MP-U-A,MP
El Nido Airport,ENI,,PH-PLW,PH
Barking Sands Airport,BKH,,US-HI,US
Dillingham Airfield,HDH,,US-HI,US
Wheeler Army Airfield,HHI,,US-HI,US
Hana Airport,HNM,,US-HI,US
Kapalua Airport,JHM,,US-HI,US
Kalaeloa Airport,JRF,,US-HI,US
Kona International At Keahole Airport,KOA,,US-HI,US
Kaanapali Airport,HKP,,US-HI,US
Lihue Airport,LIH,LIH,US-HI,US
Kalaupapa Airport,LUP,,US-HI,US
Molokai Airport,MKK,MKK,US-HI,US
Waimea Kohala Airport,MUE,,US-HI,US
Kaneohe Bay MCAS (Marion E. Carl Field) Airport,NGF,,US-HI,US
Honolulu International Airport,HNL,HNL,US-HI,US
Lanai Airport,LNY,LNY,US-HI,US
Kahului Airport,OGG,OGG,US-HI,US
Port Allen Airport,PAK,,US-HI,US
Bradshaw Army Airfield,BSF,,US-HI,US
Hilo International Airport,ITO,ITO,US-HI,US
Upolu Airport,UPP,,US-HI,US
Johnston Atoll Airport,JON,JON,UM-67,UM
Bhurban Heliport,BHC,,PK-NW,PK
Campbellpore Airport,CWP,,PK-PB,PK
Gujrat Airport,GRT,,PK-PB,PK
Mansehra Airport,HRA,,PK-NW,PK
Kadanwari Airport,KCF,,PK-SD,PK
Shikarpur Airport,SWV,,PK-SD,PK
Eniwetok Airport,ENT,,MH-ENI,MH
Marshall Islands International Airport,MAJ,MAJ,MH-MAJ,MH
Kaieteur International Airport,KAI,,GY-PT,GY
Bucholz Army Air Field,KWA,KWA,MH-KWA,MH
Cassidy International Airport,CXI,,KI-L,KI
Paiela Airport,PLE,,PG-EPW,PG
Tabuaeran Island Airport,TNV,,KI-L,KI
Washington Island Airstrip,TNQ,,KI-L,KI
Henderson Field,MDY,,UM-71,UM
Phanom Sarakham Airport,PMM,,TH-24,TH
Pimaga Airport,PMP,,PG-SHM,PG
Point Lay LRRS Airport,PIZ,,US-AK,US
Passikudah Helipad,PQD,,LK-5,LK
Dorado Beach Airport,DDP,,PR-U-A,PR
Humacao Airport,HUC,,PR-U-A,PR
Palmas del Mar Airstrip,PPD,,PR-U-A,PR
Siocon Airport,XSO,,PH-ZAN,PH
Chuuk International Airport,TKK,TKK,FM-TRK,FM
Pohnpei International Airport,PNI,PNI,FM-PNI,FM
Babelthuap Airport,ROR,ROR,PW-004,PW
Kosrae International Airport,KSA,KSA,FM-KSA,FM
Yap International Airport,YAP,YAP,FM-YAP,FM
Puas Airport,PUA,,PG-NIK,PG
Wake Island Airfield,AWK,,UM-79,UM
Port Walter Seaplane Base,PWR,,US-AK,US
Bahía Negra Airport,BFA,,PY-16,PY
Fuerte Olimpo Airport,OLK,,PY-16,PY
Puerto Leda Airport,PBT,,PY-16,PY
Puerto La Victoria Airport,PCJ,,PY-1,PY
Perry Island Seaplane Base,PYL,,US-AK,US
Kili Airport,KIO,,MH-KIL,MH
Hamad International Airport,DOH,DOH,QA-DA,QA
Igaliku Heliport,QFX,,GL-U-A,GL
Rakanda Airport,RAA,,PG-EBR,PG
Arawa Airport,RAW,,PG-NSB,PG
Oram Airport,RAX,,PG-CPM,PG
Raba Raba Airport,RBP,,PG-MBA,PG
Kinmen Airport,KNH,,TW-X-KM,TW
Matsu Nangan Airport,LZN,,TW-X-LK,TW
Taitung Airport,TTT,,TW-TTT,TW
Lyudao Airport,GNI,,TW-TTT,TW
Kaohsiung International Airport,KHH,KHH,TW-KHH,TW
Chiayi Airport,CYI,,TW-CYQ,TW
Hengchun Airport,HCN,,TW-PIF,TW
Taichung Airport,TXG,TXG,TW-TXG,TW
Lanyu Airport,KYD,,TW-TTT,TW
Taichung Ching Chuang Kang Airport,RMQ,,TW-TXG,TW
Matsu Beigan Airport,MFK,,TW-X-LK,TW
American River Airport,RCN,,AU-SA,AU
Tainan Airport,TNN,,TW-TNN,TW
Hsinchu Air Base,HSZ,,TW-HSZ,TW
Makung Airport,MZG,,TW-PEN,TW
Pingtung North Airport,PIF,,TW-PIF,TW
Taipei Songshan Airport,TSA,TPE,TW-TPE,TW
Taiwan Taoyuan International Airport,TPE,TPE,TW-TAO,TW
Wang-an Airport,WOT,,TW-PEN,TW
Hualien Airport,HUN,,TW-HUA,TW
Red Devil Airport,RDV,RDV,US-AK,US
Rehoboth Airport,REH,,US-DE,US
Porgera Airport,RGE,,PG-EPW,PG
Alxa Right Banner-Badanjilin Airport,RHT,,CN-15,CN
Narita International Airport,NRT,TYO,JP-12,JP
Matsumoto Airport,MMJ,,JP-20,JP
Hyakuri Airport,IBR,,JP-08,JP
Minami Torishima Airport,MUS,,JP-13,JP
Iwo Jima Airport,IWO,,JP-13,JP
Kansai International Airport,KIX,OSA,JP-27,JP
Nanki Shirahama Airport,SHM,,JP-30,JP
Kobe Airport,UKB,,JP-28,JP
Hiroshimanishi Airport,HIW,,JP-34,JP
Tajima Airport,TJH,,JP-28,JP
Tokachi-Obihiro Airport,OBO,,JP-01,JP
New Chitose Airport,CTS,SPK,JP-01,JP
Hakodate Airport,HKD,HKD,JP-01,JP
Kushiro Airport,KUH,KUH,JP-01,JP
Memanbetsu Airport,MMB,,JP-01,JP
Nakashibetsu Airport,SHB,,JP-01,JP
Okadama Airport,OKD,SPK,JP-01,JP
Rebun Airport,RBJ,,JP-01,JP
Wakkanai Airport,WKJ,,JP-01,JP
Iki Airport,IKI,,JP-42,JP
Yamaguchi Ube Airport,UBJ,UBJ,JP-35,JP
Tsushima Airport,TSJ,,JP-42,JP
Monbetsu Airport,MBE,,JP-01,JP
Asahikawa Airport,AKJ,AKJ,JP-01,JP
Okushiri Airport,OIR,,JP-01,JP
Rishiri Airport,RIS,,JP-01,JP
Yakushima Airport,KUM,,JP-46,JP
Fukue Airport,FUJ,,JP-42,JP
Fukuoka Airport,FUK,FUK,JP-40,JP
New Tanegashima Airport,TNE,,JP-46,JP
Kagoshima Airport,KOJ,KOJ,JP-46,JP
Miyazaki Airport,KMI,KMI,JP-45,JP
Oita Airport,OIT,OIT,JP-44,JP
Kitakyūshū Airport,KKJ,,JP-40,JP
Saga Airport,HSG,,JP-41,JP
Kumamoto Airport,KMJ,KMJ,JP-43,JP
Nagasaki Airport,NGS,NGS,JP-42,JP
Chubu Centrair International Airport,NGO,NGO,JP-23,JP
Amami Airport,ASJ,,JP-46,JP
Okierabu Airport,OKE,,JP-46,JP
Kikai Airport,KKX,,JP-46,JP
Tokunoshima Airport,TKN,,JP-46,JP
Nagoya Airport,NKM,,JP-23,JP
Fukui Airport,FKJ,,JP-18,JP
Gifu Airport,QGU,,JP-21,JP
Komatsu Airport,KMQ,KMQ,JP-17,JP
Oki Airport,OKI,,JP-32,JP
Mt. Fuji Shizuoka Airport,FSZ,,JP-22,JP
Toyama Airport,TOY,TOY,JP-16,JP
Noto Airport,NTQ,,JP-17,JP
